Peff,Peff_err,PeffA,PeffB,PeffC,Mxa,Mya,Mza,Mxb,Myb,Mzb,Mxc,Myc,Mzc,time
9.999999999999997780e-01,0.000000000000000000e+00,9.499999999999997335e-01,4.999999999999999584e-02,0.000000000000000000e+00,7.001503706173709540e-01,0.000000000000000000e+00,-6.420977016968351103e-01,3.685001950617742411e-02,0.000000000000000000e+00,-3.379461587878079820e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.982693549993350457e-01,0.000000000000000000e+00,7.805476257886934111e-01,1.772172921064161730e-02,4.475432646835397671e-18,5.697169834755486661e-01,-1.541548884098137284e-02,-5.336145674815323536e-01,2.492442647444477813e-02,1.022846570364879804e-02,9.581153799065545091e-04,3.066712497569015425e-18,5.008937977471838452e-18,-3.277540345000943101e-18,5.000000000000000104e-03
6.514918497615520554e-01,0.000000000000000000e+00,6.371982740800434808e-01,1.429357568150862665e-02,4.810015953254070778e-18,4.652110425052310982e-01,-1.242455793276321663e-02,-4.354799523682649220e-01,2.030506142275701614e-02,8.437404868970044269e-03,9.931500789263059646e-04,3.395322396432562711e-18,4.390566097193536068e-18,-3.414245083840413848e-18,1.000000000000000021e-02
5.318101504055631201e-01,0.000000000000000000e+00,5.201449072700704557e-01,1.166524313549269221e-02,-4.935111478281783755e-20,3.798835009704580323e-01,-9.923931585090594448e-03,-3.553385836886276961e-01,1.657279077913382387e-02,6.897803338365075636e-03,8.121266064005403873e-04,-2.981089553937401424e-19,5.514948318518708483e-18,-2.520450332276982751e-19,1.499999999999999944e-02
4.341152448303926548e-01,0.000000000000000000e+00,4.245939794629127739e-01,9.521265367479875633e-03,5.083352636467065914e-18,3.102036211836506352e-01,-7.926811898272758880e-03,-2.899482425481188508e-01,1.352681876612102201e-02,5.638459844316893489e-03,6.628353787017759579e-04,3.721832509549788369e-18,3.356589242560576134e-18,-3.462623503917157058e-18,2.000000000000000042e-02
3.543671376753048108e-01,0.000000000000000000e+00,3.465957746733822620e-01,7.771363001922525389e-03,7.260136456795504052e-19,2.533023960923867501e-01,-6.332313169010089782e-03,-2.365936196873155983e-01,1.104071048664523845e-02,4.608855409555683881e-03,5.409810475250168569e-04,1.153413703533090920e-18,2.163098622044083172e-19,1.835391534603528036e-19,2.500000000000000139e-02
2.892689544791025580e-01,0.000000000000000000e+00,2.829258637935840870e-01,6.343090685518453647e-03,7.297876226474630269e-19,2.068368159107465409e-01,-5.059136607311670239e-03,-1.930589331796229435e-01,9.011552128319234509e-03,3.767119405317486368e-03,4.415300202581883384e-04,-5.616311381173237515e-20,5.686836496033174751e-18,-1.140980359420917220e-18,2.999999999999999889e-02
2.361294705391312754e-01,0.000000000000000000e+00,2.309521409949032988e-01,5.177329544227970461e-03,1.710206266138258122e-18,1.688933716326598000e-01,-4.042419990395129843e-03,-1.575364262080687361e-01,7.355350467442945545e-03,3.079001329663647556e-03,3.603630540535854927e-04,2.099312924069208804e-18,1.405741986870673034e-19,-2.411801671197525708e-19,3.500000000000000333e-02
1.927518448454342281e-01,0.000000000000000000e+00,1.885260167001355236e-01,4.225828145298707143e-03,4.853105266148970487e-18,1.379093422384647383e-01,-3.230414705105509165e-03,-1.285512135725444816e-01,6.003552390948905734e-03,2.516488867677155270e-03,2.941183140989890111e-04,3.679579723087187767e-18,2.054426765899659161e-18,-3.168039522069963461e-18,4.000000000000000083e-02
1.573428008093513408e-01,0.000000000000000000e+00,1.538935962096277810e-01,3.449204599723565499e-03,-7.026682311202585167e-19,1.126085037188208071e-01,-2.581830684035008559e-03,-1.048999717764889372e-01,4.900206375198773792e-03,2.056672977761983632e-03,2.400521595892800893e-04,-7.846054032696465778e-19,-2.210303176073796394e-20,1.840733199391130619e-19,4.499999999999999833e-02
