Offset,SLP,R1p,R1p err,R2eff,R2eff err,Sim R1p, Sim R2eff,Residual R1p, Residual R2eff
-10.0,200.0,10.0097509673,0.192196969987,10.0289217689,0.192677462412,9.87565250323,9.8944880587,0.134098464066,0.134433710226
-73.0,200.0,9.33666406638,0.157169282667,10.2686040826,0.17810816035,9.25849386648,10.1800196578,0.0781701999013,0.0885844247831
-146.0,200.0,7.62170268683,0.160968212562,10.4355598327,0.246748173036,7.69373764317,10.5459822172,-0.0720349563443,-0.11042238458
-219.0,200.0,6.29428214378,0.145506166153,11.0338503053,0.319971697025,6.25543365732,10.9484215123,0.0388484864573,0.0854287929318
-292.0,200.0,5.31125624056,0.133486948972,11.641737179,0.418027729401,5.22827337478,11.3818680365,0.0829828657751,0.259869142461
-365.0,200.0,4.60631758508,0.129747522076,12.149807742,0.56188786279,4.53520458951,11.8418440255,0.0711129955664,0.307963716425
-438.0,200.0,4.12031711602,0.131285051001,12.6520360923,0.760941284107,4.06372981272,12.3240504236,0.0565873032987,0.327985668649
-511.0,200.0,3.73991273836,0.126446661096,12.8692409463,0.951893625897,3.73377577477,12.823041731,0.0061369635868,0.0461992153055
-584.0,200.0,3.50873838715,0.116865234959,13.4616739155,1.11330497431,3.49505381742,13.3313092305,0.0136845697279,0.130364685056
-657.0,200.0,3.19632348982,0.128625797386,12.4216680675,1.51665571778,3.31652774553,13.8390234925,-0.12020425571,-1.41735542503
-730.0,200.0,3.18138603327,0.121095420429,14.3716960618,1.73438915909,3.1787045159,14.3332900293,0.0026815173662,0.0384060324775
-803.0,200.0,3.13461005334,0.120433603321,15.9208458668,2.06185038642,3.06909641929,14.7992377112,0.0655136340548,1.12160815559
73.0,200.0,8.65017255687,0.161472590954,9.49065474176,0.182984776884,8.69955000541,9.54661050088,-0.0493774485403,-0.055955759122
219.0,200.0,5.22082757326,0.132228366244,8.67329686831,0.29077348308,5.35897694339,8.97709078696,-0.138149370128,-0.303793918645
365.0,200.0,3.65187638171,0.123898754316,8.01648080562,0.53655904291,3.75890426849,8.47997844782,-0.107027886783,-0.4634976422
511.0,200.0,3.11486261803,0.11564294962,8.16384801424,0.870563015813,3.10086202888,8.05845122914,0.0140005891455,0.105396785102
657.0,200.0,2.75492948803,0.122346315398,7.21709207873,1.44261293278,2.79602273916,7.70163184877,-0.0410932511283,-0.484539770035
803.0,200.0,2.58002673737,0.134312726403,6.42625471614,2.29946409638,2.63682181225,7.39859917699,-0.0567950748808,-0.97234446085
-10.0,400.0,9.76422635861,0.210590649953,9.76886560614,0.210722269109,9.66409819395,9.66867486137,0.100128164659,0.100190744762
-145.0,400.0,9.36477313667,0.180699419565,10.2876842791,0.204444452667,9.34999610951,10.2709654582,0.0147770271566,0.0167188208815
-290.0,400.0,7.9113540777,0.155360546227,10.8390452544,0.237021933338,8.02008257273,11.0049241646,-0.108728495028,-0.165878910227
-435.0,400.0,6.65493755256,0.152570793515,11.756333844,0.333009596033,6.68277889246,11.8171019185,-0.0278413399015,-0.0607680745443
-580.0,400.0,5.65154642685,0.129860714373,12.6110655476,0.402892866342,5.67166460584,12.6734821979,-0.0201181789911,-0.0624166503198
-725.0,400.0,4.96757299271,0.139612661403,13.5948620168,0.59826206859,4.94862788274,13.5136792604,0.0189451099716,0.0811827564019
-870.0,400.0,4.45227103473,0.120839321106,14.4378669045,0.692484834513,4.41943529392,14.2496975873,0.0328357408084,0.18816931717
