offset,slp,w1,w2,w3,w4,w5,w6,w7,w8,w9
-1.155778894472362026e+02,1.000000000000000000e+02,-9.748925308977018176e+02,-9.748925308977018176e+02,-5.852306848071953027e+01,-5.852306848071953027e+01,-2.088656640905164608e+01,-9.962822348341067027e+02,-1.614741416667658314e+01,-1.614741416667658314e+01,-9.705171666646688067e+00
-1.256281407035176017e+02,1.000000000000000000e+02,-9.748888827964708526e+02,-9.748888827964708526e+02,-5.932875527238459767e+01,-5.932875527238459767e+01,-9.967940587636669534e+02,-1.877066509862404686e+01,-1.650966702791799889e+01,-1.650966702791799889e+01,-8.980665944163973791e+00
-1.356783919597990007e+02,1.000000000000000000e+02,-9.748855962403844160e+02,-9.748855962403844160e+02,-6.001682806110241586e+01,-6.001682806110241586e+01,-1.692971946495860536e+01,-9.972654319320687364e+02,-1.683233246380441983e+01,-1.683233246380441983e+01,-8.335335072391135469e+00
-1.457286432160803997e+02,1.000000000000000000e+02,-9.748826342497595761e+02,-9.748826342497595761e+02,-6.060438758323635966e+01,-6.060438758323635966e+01,-9.976976697921464847e+02,-1.532828654186294060e+01,-1.711913632229726545e+01,-1.711913632229726545e+01,-7.761727355405697359e+00
-1.557788944723617988e+02,1.000000000000000000e+02,-9.748799640475548358e+02,-9.748799640475548358e+02,-6.110671804684511699e+01,-6.110671804684511699e+01,-1.393401325504670574e+01,-9.980926225561521505e+02,-1.737388676837585422e+01,-1.737388676837585422e+01,-7.252226463248352850e+00
-1.658291457286434252e+02,1.000000000000000000e+02,-9.748775565249256942e+02,-9.748775565249256942e+02,-6.153711639802716604e+01,-6.153711639802716604e+01,-1.271816803222932535e+01,-9.984524861218644673e+02,-1.760023802069235899e+01,-1.760023802069235899e+01,-6.799523958615270480e+00
-1.758793969849248242e+02,1.000000000000000000e+02,-9.748753857823282942e+02,-9.748753857823282942e+02,-6.190694829534766086e+01,-6.190694829534766086e+01,-1.165568128166386686e+01,-9.987796505629843296e+02,-1.780156696921034154e+01,-1.780156696921034154e+01,-6.396866061579222773e+00
-1.859296482412061948e+02,1.000000000000000000e+02,-9.748734287344304903e+02,-9.748734287344304903e+02,-6.222581681517031882e+01,-6.222581681517031882e+01,-1.072492555155209537e+01,-9.990765833492484944e+02,-1.798092067881725598e+01,-1.798092067881725598e+01,-6.038158642365873519e+00
-1.959798994974876223e+02,1.000000000000000000e+02,-9.748716647690722539e+02,-9.748716647690722539e+02,-6.250177578976922632e+01,-6.250177578976922632e+01,-9.993457427920816372e+02,-9.907376090233080745e+00,-1.814100623747009422e+01,-1.814100623747009422e+01,-5.717987525060202358e+00
-2.060301507537690213e+02,1.000000000000000000e+02,-9.748700754521199769e+02,-9.748700754521199769e+02,-6.274154949781777191e+01,-6.274154949781777191e+01,-9.995895166293357761e+02,-9.187233470787818490e+00,-1.828420435562546231e+01,-1.828420435562546231e+01,-5.431591288749242352e+00
-2.160804020100504204e+02,1.000000000000000000e+02,-9.748686442714210898e+02,-9.748686442714210898e+02,-6.295073890038145237e+01,-6.295073890038145237e+01,-9.998101807645438157e+02,-8.551052891852290117e+00,-1.841259503214723736e+01,-1.841259503214723736e+01,-5.174809935705073194e+00
-2.261306532663318194e+02,1.000000000000000000e+02,-9.748673564141490715e+02,-9.748673564141490715e+02,-6.313400557455088347e+01,-6.313400557455088347e+01,-7.987402365357036516e+00,-1.000009873657241883e+03,-1.852798820132701962e+01,-1.852798820132701962e+01,-4.944023597345823084e+00
-2.361809045226131900e+02,1.000000000000000000e+02,-9.748661985727692354e+02,-9.748661985727692354e+02,-6.329523069518132417e+01,-6.329523069518132417e+01,-7.486558953512512993e+00,-1.000190582510589820e+03,-1.863195524250814117e+01,-1.863195524250814117e+01,-4.736089514983641280e+00
-2.462311557788946175e+02,1.000000000000000000e+02,-9.748651587755181254e+02,-9.748651587755181254e+02,-6.343764970457181107e+01,-6.343764970457181107e+01,-1.000354138087824708e+03,-7.040244951993559930e+00,-1.872585909698250362e+01,-1.872585909698250362e+01,-4.548281806035012309e+00
-2.562814070351760165e+02,1.000000000000000000e+02,-9.748642262380711827e+02,-9.748642262380711827e+02,-6.356396488106726395e+01,-6.356396488106726395e+01,-6.641402128404440219e+00,-1.000502215633317860e+03,-1.881088187655552701e+01,-1.881088187655552701e+01,-4.378236246889321670e+00
-2.663316582914574155e+02,1.000000000000000000e+02,-9.748633912333851868e+02,-9.748633912333851868e+02,-6.367643861190248344e+01,-6.367643861190248344e+01,-6.284000369348372139e+00,-1.000636339940074549e+03,-1.888804952478928101e+01,-1.888804952478928101e+01,-4.223900950421159983e+00
-2.763819095477388146e+02,1.000000000000000000e+02,-9.748626449773591958e+02,-9.748626449773591958e+02,-6.377697024212653787e+01,-6.377697024212653787e+01,-5.962876480727569373e+00,-1.000757893080302097e+03,-1.895825347792421667e+01,-1.895825347792421667e+01,-4.083493044151575546e+00
-2.864321608040202136e+02,1.000000000000000000e+02,-9.748619795281265397e+02,-9.748619795281265397e+02,-6.386715917465073744e+01,-6.386715917465073744e+01,-5.673598893639741014e+00,-1.000868123700803267e+03,-1.902226947964032888e+01,-1.902226947964032888e+01,-3.955461040719526089e+00
-2.964824120603016127e+02,1.000000000000000000e+02,-9.748613876972540311e+02,-9.748613876972540311e+02,-6.394835658757511965e+01,-6.394835658757511965e+01,-1.000968157088993621e+03,-5.412354341352443754e+00,-1.908077380336187190e+01,-1.908077380336187190e+01,-3.838452393275884056e+00
-3.065326633165830117e+02,1.000000000000000000e+02,-9.748608629712225593e+02,-9.748608629712225593e+02,-6.402170779668330169e+01,-6.402170779668330169e+01,-5.175853013916699830e+00,-1.001059005450267591e+03,-1.913435717231919853e+01,-1.913435717231919853e+01,-3.731285655361574527e+00
-3.165829145728644107e+02,1.000000000000000000e+02,-9.748603994419902392e+02,-9.748603994419902392e+02,-6.408818696607511356e+01,-6.408818696607511356e+01,-4.961249168474680893e+00,-1.001141578015395112e+03,-1.918353666869228391e+01,-1.918353666869228391e+01,-3.632926662615773239e+00
-3.266331658291458098e+02,1.000000000000000000e+02,-9.748599917453584567e+02,-9.748599917453584567e+02,-6.414862557768657325e+01,-6.414862557768657325e+01,-4.766074624874518051e+00,-1.001216690729032393e+03,-1.922876590564339949e+01,-1.922876590564339949e+01,-3.542468188713069566e+00
-3.366834170854272088e+02,1.000000000000000000e+02,-9.748596350062987312e+02,-9.748596350062987312e+02,-6.420373581785435135e+01,-6.420373581785435135e+01,-4.588182984409079346e+00,-1.001285075367283639e+03,-1.927044370985709065e+01,-1.927044370985709065e+01,-3.459112580285729432e+00
-3.467336683417086647e+02,1.000000000000000000e+02,-9.748593247902788335e+02,-9.748593247902788335e+02,-6.425412982585231703e+01,-6.425412982585231703e+01,-4.425702766147984413e+00,-1.001347388001593686e+03,-1.930892153316875692e+01,-1.930892153316875692e+01,-3.382156933662144205e+00
-3.567839195979899500e+02,1.000000000000000000e+02,-9.748590570599338889e+02,-9.748590570599338889e+02,-6.430033557241731046e+01,-6.430033557241731046e+01,-4.276997960292583834e+00,-1.001404216775004897e+03,-1.934450978317727277e+01,-1.934450978317727277e+01,-3.310980433645132504e+00
-3.668341708542714059e+02,1.000000000000000000e+02,-9.748588281364230852e+02,-9.748588281364230852e+02,-6.434280999105044430e+01,-6.434280999105044430e+01,-1.001456088990057992e+03,-1.937748323602585288e+01,-1.937748323602585288e+01,-4.140634754996015410e+00,-3.245033527948166352e+00
-3.768844221105528050e+02,1.000000000000000000e+02,-9.748586346648717154e+02,-9.748586346648717154e+02,-6.438194986648886697e+01,-6.438194986648886697e+01,-4.015353407714864709e+00,-1.001503477529560200e+03,-1.940808567057879941e+01,-1.940808567057879941e+01,-3.183828658842842163e+00
-3.869346733668342040e+02,1.000000000000000000e+02,-9.748584735835181618e+02,-9.748584735835181618e+02,-6.441810088881177876e+01,-6.441810088881177876e+01,-3.900044410221351399e+00,-1.001546806645117840e+03,-1.943653384218481506e+01,-1.943653384218481506e+01,-3.126932315630569725e+00
-3.969849246231156030e+02,1.000000000000000000e+02,-9.748583420960176227e+02,-9.748583420960176227e+02,-6.445156520410705525e+01,-6.445156520410705525e+01,-3.793728243538139200e+00,-1.001586457156212759e+03,-1.946302089605126184e+01,-1.946302089605126184e+01,-3.073958207897454997e+00
-4.070351758793970021e+02,1.000000000000000000e+02,-9.748582376466540609e+02,-9.748582376466540609e+02,-6.448260773003022450e+01,-6.448260773003022450e+01,-1.001622771106301002e+03,-3.695538140327745413e+00,-1.948771930470189773e+01,-1.948771930470189773e+01,-3.024561390596488764e+00
-4.170854271356786285e+02,1.000000000000000000e+02,-9.748581578980647464e+02,-9.748581578980647464e+02,-6.451146145419090772e+01,-6.451146145419090772e+01,-3.604705372110707184e+00,-1.001656055923374538e+03,-1.951078340080103857e+01,-1.951078340080103857e+01,-2.978433198397623549e+00
-4.271356783919600275e+02,1.000000000000000000e+02,-9.748581007112121597e+02,-9.748581007112121597e+02,-6.453833189264904036e+01,-6.453833189264904036e+01,-3.520546660813447915e+00,-1.001686588131465214e+03,-1.953235156547304996e+01,-1.953235156547304996e+01,-2.935296869053517277e+00
-4.371859296482414265e+02,1.000000000000000000e+02,-9.748580641273574656e+02,-9.748580641273574656e+02,-6.456340085302304033e+01,-6.456340085302304033e+01,-3.442453381745855356e+00,-1.001714616657494844e+03,-1.955254812284056243e+01,-1.955254812284056243e+01,-2.894903754318689071e+00
-4.472361809045228824e+02,1.000000000000000000e+02,-9.748580463518356964e+02,-9.748580463518356964e+02,-6.458682962025989127e+01,-6.458682962025989127e+01,-3.369882280790895912e+00,-1.001740365775017608e+03,-1.957148498362130340e+01,-1.957148498362130340e+01,-2.857030032757440274e+00
-4.572864321608041678e+02,1.000000000000000000e+02,-9.748580457393968572e+02,-9.748580457393968572e+02,-6.460876166173629542e+01,-6.460876166173629542e+01,-1.001764037723264892e+03,-1.958926307397929634e+01,-1.958926307397929634e+01,-3.302347474466234889e+00,-2.821473852041102681e+00
-4.673366834170856237e+02,1.000000000000000000e+02,-9.748580607809942649e+02,-9.748580607809942649e+02,-6.462932493100265674e+01,-6.462932493100265674e+01,-3.239413539427634880e+00,-1.001785815036581425e+03,-1.960597358026495840e+01,-1.960597358026495840e+01,-2.788052839471767186e+00
-4.773869346733670227e+02,1.000000000000000000e+02,-9.748580900918140060e+02,-9.748580900918140060e+02,-6.464863383549050013e+01,-6.464863383549050013e+01,-3.180689529304421725e+00,-1.001805862616085278e+03,-1.962169903559117756e+01,-1.962169903559117756e+01,-2.756601928817588476e+00
-4.874371859296484217e+02,1.000000000000000000e+02,-9.748581324004780981e+02,-9.748581324004780981e+02,-6.466679092205072266e+01,-6.466679092205072266e+01,-3.125823782729897360e+00,-1.001824329572214310e+03,-1.963651427030015384e+01,-1.963651427030015384e+01,-2.726971459399326836e+00
-4.974874371859298208e+02,1.000000000000000000e+02,-9.748581865392299051e+02,-9.748581865392299051e+02,-6.468388832485300100e+01,-6.468388832485300100e+01,-3.074499407958020569e+00,-1.001841350863876528e+03,-1.965048724501571087e+01,-1.965048724501571087e+01,-2.699025509968180359e+00
-5.075376884422112198e+02,1.000000000000000000e+02,-9.748582514350721340e+02,-9.748582514350721340e+02,-6.470000901264666027e+01,-6.470000901264666027e+01,-3.026430347384804431e+00,-1.001857048757179314e+03,-1.966367978226298874e+01,-1.966367978226298874e+01,-2.672640435473918608e+00
-5.175879396984926188e+02,1.000000000000000000e+02,-9.748583261016967754e+02,-9.748583261016967754e+02,-6.471522786610381672e+01,-6.471522786610381672e+01,-2.981357940225840775e+00,-1.001871534124173991e+03,-1.967614821024824323e+01,-1.967614821024824323e+01,-2.647703579503433158e+00
-5.276381909547740179e+02,1.000000000000000000e+02,-9.748584096321706056e+02,-9.748584096321706056e+02,-6.472961261088997276e+01,-6.472961261088997276e+01,-2.939047914066749811e+00,-1.001884907599812095e+03,-1.968794393043833679e+01,-1.968794393043833679e+01,-2.624112139123139897e+00
-5.376884422110554169e+02,1.000000000000000000e+02,-9.748585011922903050e+02,-9.748585011922903050e+02,-6.474322462788518351e+01,-6.474322462788518351e+01,-2.899287746438817592e+00,-1.001897260613212211e+03,-1.969911391890065033e+01,-1.969911391890065033e+01,-2.601772162199003091e+00
-5.477386934673368160e+02,1.000000000000000000e+02,-9.748586000145187427e+02,-9.748586000145187427e+02,-6.475611965854415075e+01,-6.475611965854415075e+01,-1.001908676307535529e+03,-1.970970116995175658e+01,-1.970970116995175658e+01,-2.861884346339153673e+00,-2.580597660096782153e+00
-5.577889447236182150e+02,1.000000000000000000e+02,-9.748587053924857173e+02,-9.748587053924857173e+02,-6.476834842049413510e+01,-6.476834842049413510e+01,-2.826662012954792136e+00,-1.001919230361083919e+03,-1.971974508946789229e+01,-1.971974508946789229e+01,-2.560509821063773117e+00
-5.678391959798996140e+02,1.000000000000000000e+02,-9.748588166759685691e+02,-9.748588166759685691e+02,-6.477995714609664901e+01,-6.477995714609664901e+01,-2.793460635066602471e+00,-1.001928991720803651e+03,-1.972928184418377384e+01,-1.972928184418377384e+01,-2.541436311632224943e+00
-5.778894472361810131e+02,1.000000000000000000e+02,-9.748589332662982088e+02,-9.748589332662982088e+02,-6.479098805475246081e+01,-6.479098805475246081e+01,-2.762134099828416733e+00,-1.001938023258069620e+03,-1.973834467244023472e+01,-1.973834467244023472e+01,-2.523310655118830681e+00
-5.879396984924624121e+02,1.000000000000000000e+02,-9.748590546122014757e+02,-9.748590546122014757e+02,-6.480147976803687015e+01,-6.480147976803687015e+01,-2.732548884057644845e+00,-1.001946382355466312e+03,-1.974696416111265762e+01,-1.974696416111265762e+01,-2.506071677774760698e+00
-5.979899497487438111e+02,1.000000000000000000e+02,-9.748591802059664815e+02,-9.748591802059664815e+02,-6.481146767543486931e+01,-6.481146767543486931e+01,-2.704582804913245209e+00,-1.001954121432283728e+03,-1.975516849279813414e+01,-1.975516849279813414e+01,-2.489663014404128294e+00
-6.080402010050252102e+02,1.000000000000000000e+02,-9.748593095799690218e+02,-9.748593095799690218e+02,-6.482098425724461777e+01,-6.482098425724461777e+01,-2.678123910039814426e+00,-1.001961288415534227e+03,-1.976298366682487995e+01,-1.976298366682487995e+01,-2.474032666350704623e+00
-6.180904522613066092e+02,1.000000000000000000e+02,-9.748594423034710417e+02,-9.748594423034710417e+02,-6.483005937028673316e+01,-6.483005937028673316e+01,-2.653069489964814398e+00,-1.001967927162518549e+03,-1.977043369716022880e+01,-1.977043369716022880e+01,-2.459132605679990924e+00
-6.281407035175880083e+02,1.000000000000000000e+02,-9.748595779797082059e+02,-9.748595779797082059e+02,-6.483872050123619601e+01,-6.483872050123619601e+01,-2.629325197850365559e+00,-1.001974077840262225e+03,-1.977754078991017650e+01,-1.977754078991017650e+01,-2.444918420180484997e+00
-6.381909547738694073e+02,1.000000000000000000e+02,-9.748597162432071173e+02,-9.748597162432071173e+02,-6.484699299168505604e+01,-6.484699299168505604e+01,-2.606804263690884138e+00,-1.001979777266524820e+03,-1.978432550275306312e+01,-1.978432550275306312e+01,-2.431348994493518045e+00
-6.482412060301508063e+02,1.000000000000000000e+02,-9.748598567573469609e+02,-9.748598567573469609e+02,-6.485490023850044849e+01,-6.485490023850044849e+01,-2.585426791732330809e+00,-1.001985059216571130e+03,-1.979080688836393165e+01,-1.979080688836393165e+01,-2.418386223272031010e+00
-6.582914572864322054e+02,1.000000000000000000e+02,-9.748599992120992965e+02,-9.748599992120992965e+02,-6.486246387254089996e+01,-6.486246387254089996e+01,-2.565119131353291504e+00,-1.001989954699367559e+03,-1.979700262361069463e+01,-1.979700262361069463e+01,-2.405994752779329282e+00
-6.683417085427136044e+02,1.000000000000000000e+02,-9.748601433219716910e+02,-9.748601433219716910e+02,-6.486970391833284566e+01,-6.486970391833284566e+01,-2.545813312895684355e+00,-1.001994492206495011e+03,-1.980292912610980238e+01,-1.980292912610980238e+01,-2.394141747779892526e+00
-6.783919597989952308e+02,1.000000000000000000e+02,-9.748602888241130131e+02,-9.748602888241130131e+02,-6.487663893704757356e+01,-6.487663893704757356e+01,-2.527446541011125980e+00,-1.001998697936668805e+03,-1.980860165952140051e+01,-1.980860165952140051e+01,-2.382796680957699031e+00
-6.884422110552767435e+02,1.000000000000000000e+02,-9.748604354765766402e+02,-9.748604354765766402e+02,-6.488328615469322358e+01,-6.488328615469322358e+01,-2.509960739020928866e+00,-1.002002595998441620e+03,-1.981403442878524856e+01,-1.981403442878524856e+01,-2.371931142429190675e+00
-6.984924623115580289e+02,1.000000000000000000e+02,-9.748605830567103112e+02,-9.748605830567103112e+02,-6.488966157731022122e+01,-6.488966157731022122e+01,-2.493302138590732575e+00,-1.002006208593368910e+03,-1.981924066639601278e+01,-1.981924066639601278e+01,-2.361518667207235023e+00
-7.085427135678393142e+02,1.000000000000000000e+02,-9.748607313597010489e+02,-9.748607313597010489e+02,-6.489578009460409191e+01,-6.489578009460409191e+01,-2.477420909718620834e+00,-1.002009556181670973e+03,-1.982423271063720449e+01,-1.982423271063720449e+01,-2.351534578724053137e+00
-7.185929648241208270e+02,1.000000000000000000e+02,-9.748608801972087576e+02,-9.748608801972087576e+02,-6.490165557337525115e+01,-6.490165557337525115e+01,-2.462270826639377574e+00,-1.002012657632195214e+03,-1.982902207662937144e+01,-1.982902207662937144e+01,-2.341955846740462643e+00
-7.286432160804022260e+02,1.000000000000000000e+02,-9.748610293961266962e+02,-9.748610293961266962e+02,-6.490730094184345944e+01,-6.490730094184345944e+01,-2.447808965771399059e+00,-1.002015530358286128e+03,-1.983361952091957647e+01,-1.983361952091957647e+01,-2.332760958160772446e+00
-7.386934673366836250e+02,1.000000000000000000e+02,-9.748611787974309664e+02,-9.748611787974309664e+02,-6.491272826592557976e+01,-6.491272826592557976e+01,-2.433995432295833705e+00,-1.002018190440993862e+03,-1.983803510027951233e+01,-1.983803510027951233e+01,-2.323929799440775934e+00
-7.487437185929650241e+02,1.000000000000000000e+02,-9.748613282551199291e+02,-9.748613282551199291e+02,-6.491794881826081109e+01,-6.491794881826081109e+01,-2.420793112347810361e+00,-1.002020652740891478e+03,-1.984227822528850993e+01,-1.984227822528850993e+01,-2.315443549422984582e+00
-7.587939698492464231e+02,1.000000000000000000e+02,-9.748614776352446825e+02,-9.748614776352446825e+02,-6.492297314085249127e+01,-6.492297314085249127e+01,-2.408167448154534984e+00,-1.002022930999648906e+03,-1.984635770921823905e+01,-1.984635770921823905e+01,-2.307284581563037840e+00
-7.688442211055278221e+02,1.000000000000000000e+02,-9.748616268150059341e+02,-9.748616268150059341e+02,-6.492781110192765937e+01,-6.492781110192765937e+01,-2.396086233758150108e+00,-1.002025037932375881e+03,-1.985028181268762637e+01,-1.985028181268762637e+01,-2.299436374624467927e+00
-7.788944723618092212e+02,1.000000000000000000e+02,-9.748617756819182887e+02,-9.748617756819182887e+02,-6.493247194765274344e+01,-6.493247194765274344e+01,-2.384519429225630205e+00,-1.002026985311634121e+03,-1.985405828449029286e+01,-1.985405828449029286e+01,-2.291883431019263284e+00
-7.889447236180906202e+02,1.000000000000000000e+02,-9.748619241330490013e+02,-9.748619241330490013e+02,-6.493696434923685956e+01,-6.493696434923685956e+01,-2.373438991484595473e+00,-1.002028784043946757e+03,-1.985769439896964172e+01,-1.985769439896964172e+01,-2.284611202059716906e+00
-7.989949748743721329e+02,1.000000000000000000e+02,-9.748620720743103902e+02,-9.748620720743103902e+02,-6.494129644586388395e+01,-6.494129644586388395e+01,-2.362818720131016015e+00,-1.002030444239522126e+03,-1.986119699026721719e+01,-1.986119699026721719e+01,-2.277606019465118425e+00
-8.090452261306534183e+02,1.000000000000000000e+02,-9.748622194197987483e+02,-9.748622194197987483e+02,-6.494547588391355930e+01,-6.494547588391355930e+01,-2.352634116731359804e+00,-1.002031975275840068e+03,-1.986457248373176299e+01,-1.986457248373176299e+01,-2.270855032535843865e+00
-8.190954773869347036e+02,1.000000000000000000e+02,-9.748623660912040805e+02,-9.748623660912040805e+02,-6.494950985279319866e+01,-6.494950985279319866e+01,-2.342862256306522895e+00,-1.002033385855701908e+03,-1.986782692476595003e+01,-1.986782692476595003e+01,-2.264346150467854812e+00
-8.291457286432162164e+02,1.000000000000000000e+02,-9.748625120172174547e+02,-9.748625120172174547e+02,-6.495340511775066261e+01,-6.495340511775066261e+01,-2.333481669816873438e+00,-1.002034684060248424e+03,-1.987096600533209312e+01,-1.987096600533209312e+01,-2.258067989335550418e+00
-8.391959798994976154e+02,1.000000000000000000e+02,-9.748626571330495381e+02,-9.748626571330495381e+02,-6.495716804992855486e+01,-6.495716804992855486e+01,-2.324472236611876852e+00,-1.002035877397430795e+03,-1.987399508834107564e+01,-1.987399508834107564e+01,-2.252009823318187554e+00
-8.492462311557790144e+02,1.000000000000000000e+02,-9.748628013799377641e+02,-9.748628013799377641e+02,-6.496080465394106795e+01,-6.496080465394106795e+01,-2.315815085886679281e+00,-1.002036972846357685e+03,-1.987691923010584105e+01,-1.987691923010584105e+01,-2.246161539788217976e+00
-8.592964824120604135e+02,1.000000000000000000e+02,-9.748629447046893119e+02,-9.748629447046893119e+02,-6.496432059320795815e+01,-6.496432059320795815e+01,-2.307492506317589509e+00,-1.002037976897889166e+03,-1.987974320104126491e+01,-1.987974320104126491e+01,-2.240513597917725530e+00
-8.693467336683418125e+02,1.000000000000000000e+02,-9.748630870592852489e+02,-9.748630870592852489e+02,-6.496772121324136151e+01,-6.496772121324136151e+01,-2.299487863113205410e+00,-1.002038895591833921e+03,-1.988247150475399394e+01,-1.988247150475399394e+01,-2.235056990493077489e+00
-8.793969849246232116e+02,1.000000000000000000e+02,-9.748632284005004749e+02,-9.748632284005004749e+02,-6.497101156307189740e+01,-6.497101156307189740e+01,-2.291785521806207981e+00,-1.002039734551051424e+03,-1.988510839567106814e+01,-1.988510839567106814e+01,-2.229783208658065341e+00
-8.894472361809047243e+02,1.000000000000000000e+02,-9.748633686895364008e+02,-9.748633686895364008e+02,-6.497419641500823673e+01,-6.497419641500823673e+01,-2.284370778169456440e+00,-1.002040499012740497e+03,-1.988765789533363204e+01,-1.988765789533363204e+01,-2.224684209332913998e+00
-8.994974874371860096e+02,1.000000000000000000e+02,-9.748635078917070587e+02,-9.748635078917070587e+02,-6.497728028285087021e+01,-6.497728028285087021e+01,-2.277229793715158213e+00,-1.002041193857166149e+03,-1.989012380745953124e+01,-1.989012380745953124e+01,-2.219752385080542734e+00
-9.095477386934672950e+02,1.000000000000000000e+02,-6.498026743870275368e+01,-6.498026743870275368e+01,-9.748636459761337392e+02,-9.748636459761337392e+02,-2.270349536274919977e+00,-1.002041823634049706e+03,-1.989250973189336946e+01,-1.989250973189336946e+01,-2.214980536213203788e+00
-9.195979899497488077e+02,1.000000000000000000e+02,-6.498316192851768847e+01,-6.498316192851768847e+01,-9.748637829154552037e+02,-9.748637829154552037e+02,-2.263717725213450827e+00,-1.002042392586839696e+03,-1.989481907752417555e+01,-1.989481907752417555e+01,-2.210361844951951760e+00
-9.296482412060304341e+02,1.000000000000000000e+02,-9.748639186855741627e+02,-9.748639186855741627e+02,-6.498596758647522620e+01,-6.498596758647522620e+01,-2.257322780878615820e+00,-1.002042904675026875e+03,-1.989705507426475606e+01,-1.989705507426475606e+01,-2.205889851468858964e+00
-9.396984924623118332e+02,1.000000000000000000e+02,-9.748640532654076196e+02,-9.748640532654076196e+02,-6.498868804828543944e+01,-6.498868804828543944e+01,-2.251153777915256615e+00,-1.002043363594698349e+03,-1.989922078417123430e+01,-1.989922078417123430e+01,-2.201558431657431036e+00
-9.497487437185932322e+02,1.000000000000000000e+02,-6.499132676353747229e+01,-6.499132676353747229e+01,-9.748641866366722297e+02,-9.748641866366722297e+02,-2.245200402117811578e+00,-1.002043772797466204e+03,-1.990131911175524237e+01,-1.990131911175524237e+01,-2.197361776490766694e+00
-9.597989949748746312e+02,1.000000000000000000e+02,-9.748643187836651123e+02,-9.748643187836651123e+02,-6.499388700711710953e+01,-6.499388700711710953e+01,-2.239452910518982431e+00,-1.002044135507914461e+03,-1.990335281358011343e+01,-1.990335281358011343e+01,-2.193294372839661666e+00
-9.698492462311560303e+02,1.000000000000000000e+02,-6.499637188984786462e+01,-6.499637188984786462e+01,-9.748644496930837704e+02,-9.748644496930837704e+02,-2.233902094446231335e+00,-1.002044454739692583e+03,-1.990532450718296786e+01,-1.990532450718296786e+01,-2.189350985634516800e+00
-9.798994974874374293e+02,1.000000000000000000e+02,-9.748645793538205453e+02,-9.748645793538205453e+02,-6.499878436835047069e+01,-6.499878436835047069e+01,-2.228539245294770765e+00,-1.002044733310364450e+03,-1.990723667936788388e+01,-1.990723667936788388e+01,-2.185526641264464498e+00
-9.899497487437189420e+02,1.000000000000000000e+02,-6.500112725421899995e+01,-6.500112725421899995e+01,-9.748647077568170971e+02,-9.748647077568170971e+02,-2.223356122801272150e+00,-1.002044973855122407e+03,-1.990909169394126366e+01,-1.990909169394126366e+01,-2.181816612117483345e+00
-9.999999999999998863e+02,1.000000000000000000e+02,-6.500340322255533465e+01,-6.500340322255533465e+01,-9.748648348949100182e+02,-9.748648348949100182e+02,-2.218344925606617668e+00,-1.002045178839460732e+03,-1.991089179891410765e+01,-1.991089179891410765e+01,-2.178216402172695965e+00
9.999999999999998863e+02,2.000000000000000000e+02,-6.450286882994964799e+01,-6.450286882994964799e+01,-9.741183191367399559e+02,-9.741183191367399559e+02,-3.784924065208439714e+00,-1.002972700001411454e+03,-1.965384867937018498e+01,-1.965384867937018498e+01,-2.692302641259666895e+00
9.899497487437186010e+02,2.000000000000000000e+02,-6.448942294272319486e+01,-6.448942294272319486e+01,-9.740922488354042343e+02,-9.740922488354042343e+02,-3.853407766178525762e+00,-1.002983248677564347e+03,-1.964706161969843379e+01,-1.964706161969843379e+01,-2.705876760603248332e+00
9.798994974874373156e+02,2.000000000000000000e+02,-6.447553513445245699e+01,-6.447553513445245699e+01,-9.740649781047973192e+02,-9.740649781047973192e+02,-3.925708862651439368e+00,-1.002993264658849057e+03,-1.964007579604034959e+01,-1.964007579604034959e+01,-2.719848407919447375e+00
9.698492462311558029e+02,2.000000000000000000e+02,-6.446118583840166139e+01,-6.446118583840166139e+01,-9.740364434373265112e+02,-9.740364434373265112e+02,-4.002092641223772063e+00,-1.003002648807318110e+03,-1.963288348735341060e+01,-1.963288348735341060e+01,-2.734233025294389385e+00
9.597989949748744039e+02,2.000000000000000000e+02,-6.444635439090325235e+01,-6.444635439090325235e+01,-9.740065781761713879e+02,-9.740065781761713879e+02,-4.082845569960671384e+00,-1.003011289295895608e+03,-1.962547660011705375e+01,-1.962547660011705375e+01,-2.749046799766250881e+00
9.497487437185930048e+02,2.000000000000000000e+02,-6.443101895637528287e+01,-6.443101895637528287e+01,-9.739753124782758960e+02,-9.739753124782758960e+02,-4.168277119466978320e+00,-1.003019060011228817e+03,-1.961784664695392166e+01,-1.961784664695392166e+01,-2.764306706093036858e+00
9.396984924623116058e+02,2.000000000000000000e+02,-6.441515644628771042e+01,-6.441515644628771042e+01,-9.739425733099674289e+02,-9.739425733099674289e+02,-4.258721738662538669e+00,-1.003025818748827760e+03,-1.960998472382289037e+01,-1.960998472382289037e+01,-2.780030552353786266e+00
9.296482412060302067e+02,2.000000000000000000e+02,-6.439874243142298837e+01,-6.439874243142298837e+01,-9.739082844843748035e+02,-9.739082844843748035e+02,-4.354540995652386393e+00,-1.003031405172753580e+03,-1.960188148570250632e+01,-1.960188148570250632e+01,-2.796237028594312335e+00
9.195979899497486940e+02,2.000000000000000000e+02,-6.438175104685251426e+01,-6.438175104685251426e+01,-9.738723667519715264e+02,-9.738723667519715264e+02,-4.456125893894453682e+00,-1.003035638508456486e+03,-1.959352712062673163e+01,-1.959352712062673163e+01,-2.812945758747378733e+00
