offset,slp,w1,w2,w3,w4,w5,w6,w7,w8,w9
3.675879396984924824e+03,6.000000000000000000e+02,-1.511113446532272064e+01,-1.511113446532272064e+01,-5.563370702165590487e+00,-2.994232938421960625e+03,-2.994232938421960625e+03,-2.999490330128826372e+03,-5.021631385884575138e+00,-5.021631385884575138e+00,-2.611578096002550531e+00
3.620603015075377243e+03,6.000000000000000000e+02,-1.510959204702794523e+01,-1.510959204702794523e+01,-5.865087846635476332e+00,-2.994267640295814999e+03,-2.994267640295814999e+03,-2.999122294073240028e+03,-5.020657010603827075e+00,-5.020657010603827075e+00,-2.613526846577224116e+00
3.565326633165829207e+03,6.000000000000000000e+02,-1.510796964378369012e+01,-1.510796964378369012e+01,-6.188019415046484895e+00,-2.994315210865923746e+03,-2.994315210865923746e+03,-2.998707466171096712e+03,-5.019638629481050884e+00,-5.019638629481050884e+00,-2.615563608807474960e+00
3.510050251256281626e+03,6.000000000000000000e+02,-1.510626150624193542e+01,-1.510626150624193542e+01,-6.528895499482761267e+00,-2.994377118309530488e+03,-2.994377118309530488e+03,-2.998246191474524949e+03,-5.018573579457552114e+00,-5.018573579457552114e+00,-2.617693708860783897e+00
3.454773869346733136e+03,6.000000000000000000e+02,-1.510446134009907837e+01,-1.510446134009907837e+01,-6.882606005678846728e+00,-2.994453870003975226e+03,-2.994453870003975226e+03,-2.997742577911733861e+03,-5.017458995121160115e+00,-5.017458995121160115e+00,-2.619922877530928229e+00
3.399497487437186010e+03,6.000000000000000000e+02,-1.510256223942997167e+01,-1.510256223942997167e+01,-7.242041308919890064e+00,-2.994544397324161309e+03,-2.994544397324161309e+03,-2.997205886169461792e+03,-5.016291790263494477e+00,-5.016291790263494477e+00,-2.622257287250258528e+00
3.344221105527638429e+03,6.000000000000000000e+02,-1.510055660974558123e+01,-1.510055660974558123e+01,-7.598159049093135664e+00,-2.994645474021993323e+03,-2.994645474021993323e+03,-2.996651626292990841e+03,-5.015068637360855064e+00,-5.015068637360855064e+00,-2.624703593058046014e+00
3.288944723618090393e+03,6.000000000000000000e+02,-1.509843607858238101e+01,-1.509843607858238101e+01,-7.940365458306556157e+00,-2.994751411381375419e+03,-2.994751411381375419e+03,-2.996101786227330649e+03,-5.013785944881874457e+00,-5.013785944881874457e+00,-2.627268978011116474e+00
3.233668341708542357e+03,6.000000000000000000e+02,-1.509619139116807673e+01,-1.509619139116807673e+01,-2.994854321459394669e+03,-2.994854321459394669e+03,-2.995583568441764328e+03,-8.257252462667443282e+00,-5.012439832096788450e+00,-5.012439832096788450e+00,-2.629961203586788088e+00
3.178391959798995231e+03,6.000000000000000000e+02,-1.509381228793336049e+01,-1.509381228793336049e+01,-8.537644951021716722e+00,-2.994945138215521183e+03,-2.994945138215521183e+03,-2.995126300647624703e+03,-5.011026101035440661e+00,-5.011026101035440661e+00,-2.632788665705055209e+00
3.123115577889447195e+03,6.000000000000000000e+02,-1.509128736000093340e+01,-1.509128736000093340e+01,-8.771806377680565703e+00,-2.995015293753549486e+03,-2.995015293753549486e+03,-2.994756878000782763e+03,-5.009540205348457675e+00,-5.009540205348457675e+00,-2.635760457083835995e+00
3.067839195979899614e+03,6.000000000000000000e+02,-1.508860387742151943e+01,-1.508860387742151943e+01,-8.952567144829455259e+00,-2.995058571470320203e+03,-2.995058571470320203e+03,-2.994494928765246641e+03,-5.007977215513164992e+00,-5.007977215513164992e+00,-2.638886436746468167e+00
3.012562814070352488e+03,6.000000000000000000e+02,-1.508574758378091474e+01,-1.508574758378091474e+01,-2.995072450776969163e+03,-2.995072450776969163e+03,-2.994349325312136898e+03,-9.076124571940395569e+00,-5.006331780083201011e+00,-5.006331780083201011e+00,-2.642177307615421356e+00
2.957286432160803997e+03,6.000000000000000000e+02,-1.508270244859068043e+01,-1.508270244859068043e+01,-9.142336132096881229e+00,-2.995058423101802873e+03,-2.995058423101802873e+03,-2.994317259372670378e+03,-5.004598082257871283e+00,-5.004598082257871283e+00,-2.645644703262199915e+00
2.902010050251256416e+03,6.000000000000000000e+02,-1.507945036663443261e+01,-1.507945036663443261e+01,-2.995021230535893665e+03,-2.995021230535893665e+03,-2.994386019312304143e+03,-9.154465488202024659e+00,-5.002769791362879914e+00,-5.002769791362879914e+00,-2.649301285048285326e+00
2.846733668341708835e+03,6.000000000000000000e+02,-1.507597078944218083e+01,-1.507597078944218083e+01,-9.118485910343069989e+00,-2.994967442627423225e+03,-2.994967442627423225e+03,-2.994536533861481075e+03,-5.000840008355680766e+00,-5.000840008355680766e+00,-2.653160851068108173e+00
2.791457286432160799e+03,6.000000000000000000e+02,-1.507224026973381115e+01,-1.507224026973381115e+01,-9.042139677657937469e+00,-2.994903960102340534e+03,-2.994903960102340534e+03,-2.994747306183754063e+03,-4.998801204626005301e+00,-4.998801204626005301e+00,-2.657238458522201530e+00
