Name,FitNum,RedChiSq,lf,AlignMag,Temp,pA,pB,pC,dwB,dwC,kexAB,kexAC,kexBC,k12,k21,k13,k31,k23,k32,tau1,tau2,tau3,dG12,dG13,ddG12,ddG21,ddG13,ddG31,ddG23,ddG32,R1,R1b,R1c,R2,R2b,R2c,pA_err,pB_err,pC_err,dwB_err,dwC_err,kexAB_err,kexAC_err,kexBC_err,k12_err,k21_err,k13_err,k31_err,k23_err,k32_err,tau1_err,tau2_err,tau3_err,dG12_err,dG13_err,ddG12_err,ddG21_err,ddG13_err,ddG31_err,ddG23_err,ddG32_err,R1_err,R1b_err,R1c_err,R2_err,R2b_err,R2c_err
dG15N1-mc,1,0.398517636577,70.960783,auto,298.2,0.998794863836,0.00120513616418,0.0,38.2181751485,0.0,6792.77777538,0.0,0.0,8.18622215233,6784.59155323,0.0,0.0,0.0,0.0,0.122156469907,0.000147392807976,0.0,3.98213964663,0.0,16.2103097774,12.2281701307,0.0,0.0,0.0,0.0,2.59539221616,2.59539221616,2.59539221616,5.05847915998,5.05847915998,5.05847915998,1.07030997171e-05,1.07030997171e-05,0.0,0.182531404494,0.0,157.300260467,0.0,0.0,0.20300056439,157.110709016,0.0,0.0,0.0,0.0,0.00302921565937,3.41317356886e-06,0.0,0.0201057999201,0.0,0.0146948013811,0.0137224634376,0.0,0.0,0.0,0.0,0.0194044529043,0.0194044529043,0.0194044529043,0.103358723316,0.103358723316,0.103358723316
