Name,FitNum,N,DF,K,ChiSq,RedChiSq,Rsq,AdjRsq,AIC,BIC,RSS,TSS,SDR
dG15N1-mc,1,216,206,10,82.0946331348,0.398517636577,0.911067863227,0.906729710213,-187.886474124,-155.206860778,82.0946331348,923.115491354,0.631282533084
