1.029821159289073893e-03,2.616926356889307499e+02,2.423079424096348800e-01,6.910807451657892120e-01
2.134533882226601412e-02,2.788276811204850674e+02,2.297861307752895876e-01,3.801951543969093739e-01
9.214129677746453473e-02,3.234368028948083520e+02,2.325931619052364341e-01,-1.119214854497122685e-01
2.201482592888202028e-01,3.848653677888214588e+02,2.410450335687607804e-01,-8.305622059113021427e-01
4.372416086414359082e-01,4.941728178467601538e+02,2.663326624176557966e-01,-2.011779711235572865e+00
6.424303913640253549e-01,5.449362838778179139e+02,2.490953623166790032e-01,-3.312262731610168487e+00
9.082124414775540888e-01,6.383758334815502167e+02,2.437828849389860053e-01,-5.192287355846153751e+00
1.135073407818888880e+00,7.113220045864582062e+02,2.230351694799015405e-01,-7.177401050234044178e+00
1.995220364564372906e+00,1.178665342137217522e+03,2.979763863590833006e-01,-1.375682967662915068e+01
1.921372485075676817e+00,1.116006013423204422e+03,2.231410668212460979e-01,-1.381935848341318085e+01
1.616257970419583190e+00,9.490813952386379242e+02,1.472002001919252012e-01,-1.079296702622357351e+01
1.600388198839554077e+00,9.575361810494214296e+02,1.139258325963865975e-01,-7.156151187725395602e+00
2.706353629523768501e-03,2.419209101609885693e+02,2.392326137381307893e-01,7.941927064817226878e-01
4.346819210866102734e-02,3.006541017601266503e+02,3.393302095224177140e-01,1.331273519752904866e+00
2.027350892505549451e-01,3.262845636825077236e+02,4.317525653501420591e-01,1.866449784456687633e+00
7.224679095363207848e-01,4.633087914325296879e+02,7.059567692871699940e-01,3.171859368552922831e+00
9.701017062208802111e-01,3.141556534394621849e+02,5.426317392114943239e-01,2.465538734679276089e+00
1.622983256572635424e+00,3.034839328899979591e+02,5.873439095243708774e-01,2.658495377993721931e+00
1.736913549337997686e+00,2.045044041126966476e+02,4.397151039494921476e-01,1.962948636971353356e+00
6.076607734146649342e+00,4.788739818632602692e+02,1.136228985166367389e+00,4.967678014220667571e+00
3.241626706133207581e+00,1.787369499616324902e+02,4.659742999328025381e-01,1.982626431470103201e+00
2.732688515356060055e+00,1.092377687245607376e+02,3.113856475063764839e-01,1.284672091038387975e+00
1.742810049496785307e+00,5.194462409615516663e+01,1.612996081880766486e-01,6.432074983761555398e-01
3.683038041431689891e+00,8.373544863611459732e+01,2.823696825766557339e-01,1.085521990004519433e+00
2.187484791590224749e-03,3.411409552097320557e+02,3.462158371052491135e-01,1.555156910814311733e+00
3.060719366809524014e-02,3.801044646874070168e+02,3.159343692612086030e-01,1.085057437947715808e+00
1.102115389911988291e-01,4.182527164127677679e+02,2.769588758333925704e-01,3.552748758356719661e-01
2.727699202254929012e-01,5.759473279342055321e+02,3.004754856204817082e-01,-5.908273606494245378e-01
5.314527396678005999e-01,8.102939562909305096e+02,3.269636897824381161e-01,-1.954257526141379486e+00
7.110500072542944583e-01,9.039296050556004047e+02,2.770250066467876415e-01,-2.113557485159234250e+00
6.607143535354889075e-01,7.514704775698482990e+02,1.757825013942361791e-01,5.734608665636224956e-01
8.063253449137387507e-01,8.237002200186252594e+02,1.551996231760816580e-01,7.233216737212247338e+00
9.297836773813203948e-01,7.961600699089467525e+02,1.397828322075932994e-01,1.752462109724609363e+01
2.443289367286213043e+00,1.564372580215334892e+03,3.126227733509704398e-01,5.772301373052963669e+01
1.655140805322748987e+00,7.140378861129283905e+02,1.859660794768706327e-01,3.447530605198679154e+01
1.405209917604050007e+00,3.875455817207694054e+02,1.363413641640859597e-01,2.099839197115013079e+01
3.777559336518218451e-03,3.420396107025444508e+02,3.683827370468321649e-01,1.718332664119548436e+00
7.026393087563168049e-02,4.138137415075907484e+02,5.457652935429215812e-01,2.719165009801242761e+00
4.501402989013295608e-01,5.943239144757390022e+02,9.718593513006149598e-01,4.842389211241203029e+00
7.139368389223512690e-01,3.571628918219357729e+02,7.080726337020613048e-01,3.402731257640450480e+00
1.054067091419344404e+00,2.538782349228858948e+02,5.976686999582266901e-01,2.728019787737610446e+00
1.882364493320137111e+00,2.506448544859886169e+02,6.897219298644982066e-01,2.965486086688342571e+00
1.455300226232870697e+00,1.173633126644417644e+02,3.727215018463301277e-01,1.502834147184902713e+00
2.126155377822606329e+00,1.107065330659970641e+02,4.019817152772797719e-01,1.514695314889308086e+00
4.958733377030518419e+00,1.750131681561470032e+02,7.204625077924352583e-01,2.533417875015256726e+00
6.170900261136583076e+00,1.532373128309845924e+02,7.105630900965428376e-01,2.328760035953929108e+00
3.014258878277179754e+00,5.433324520289897919e+01,2.818600494345462892e-01,8.614551302693030932e-01
5.193117165290892068e+00,6.962864722311496735e+01,4.021994117380734979e-01,1.145991975180183919e+00
4.595841955099666705e-03,4.121205756366252899e+02,4.736530200407916280e-01,2.852050569417118542e+00
4.607526657331841718e-02,5.232603464946150780e+02,4.650073313318264234e-01,2.840128112872278621e+00
1.688103380121442065e-01,6.412525694211944938e+02,4.291322034194277601e-01,2.747485196465299317e+00
2.450639661470137565e-01,5.468581359591335058e+02,2.756570519403247488e-01,2.351102321195487566e+00
4.348069107374412101e-01,7.096695238277316093e+02,2.732775807193711382e-01,5.170378389409952646e+00
5.219423857724085902e-01,6.592643781989172567e+02,2.108700238388178660e-01,9.871352545738528050e+00
6.739685740524302693e-01,6.233615447357296944e+02,1.958511644443255706e-01,1.679436332567663825e+01
1.314959472754382075e+00,7.981666811713948846e+02,2.971940627800741530e-01,3.098828162884440118e+01
1.545423736739150344e+00,5.667271317243576050e+02,2.781539957758540349e-01,2.626679287634155457e+01
