offset,slp,r1p,r1p_err,r2eff,r2eff_err,prexp
-8.894472361809044969e+02,1.000000000000000000e+02,2.793012877995857401e+00,0.000000000000000000e+00,6.552956108317306416e+01,0.000000000000000000e+00,9.996029179185421665e-01
-8.793969849246230979e+02,1.000000000000000000e+02,2.833823258429219116e+00,0.000000000000000000e+00,6.731663250414229083e+01,0.000000000000000000e+00,9.995824363207544971e-01
-8.693467336683416988e+02,1.000000000000000000e+02,2.877624831408869710e+00,0.000000000000000000e+00,6.920532761476300720e+01,0.000000000000000000e+00,9.995608530706819872e-01
-8.592964824120602998e+02,1.000000000000000000e+02,2.924689624798139764e+00,0.000000000000000000e+00,7.120288794989701842e+01,0.000000000000000000e+00,9.995381317998964787e-01
-8.492462311557789008e+02,1.000000000000000000e+02,2.975318227424295969e+00,0.000000000000000000e+00,7.331713760942307090e+01,0.000000000000000000e+00,9.995142421438504288e-01
-8.391959798994975017e+02,1.000000000000000000e+02,3.029843055997129220e+00,0.000000000000000000e+00,7.555652922226553869e+01,0.000000000000000000e+00,9.994891620775837593e-01
-8.291457286432161027e+02,1.000000000000000000e+02,3.088631999503999914e+00,0.000000000000000000e+00,7.793019202701950121e+01,0.000000000000000000e+00,9.994628808308444468e-01
-8.190954773869345900e+02,1.000000000000000000e+02,3.152092478139813636e+00,0.000000000000000000e+00,8.044798160138594767e+01,0.000000000000000000e+00,9.994354025255516305e-01
-8.090452261306531909e+02,1.000000000000000000e+02,3.220675953721354734e+00,0.000000000000000000e+00,8.312053049378656056e+01,0.000000000000000000e+00,9.994067506538252266e-01
-7.989949748743717919e+02,1.000000000000000000e+02,3.294882928277127032e+00,0.000000000000000000e+00,8.595929875053927560e+01,0.000000000000000000e+00,9.993769736277030580e-01
-7.889447236180903928e+02,1.000000000000000000e+02,3.375268463072436997e+00,0.000000000000000000e+00,8.897662283865004440e+01,0.000000000000000000e+00,9.993461515623419666e-01
-7.788944723618089938e+02,1.000000000000000000e+02,3.462448244816858089e+00,0.000000000000000000e+00,9.218576099380048561e+01,0.000000000000000000e+00,9.993144045928473718e-01
-7.688442211055275948e+02,1.000000000000000000e+02,3.557105213177653269e+00,0.000000000000000000e+00,9.560093222581795658e+01,0.000000000000000000e+00,9.992819029277244525e-01
-7.587939698492461957e+02,1.000000000000000000e+02,3.659996748973312286e+00,0.000000000000000000e+00,9.923734548597612104e+01,0.000000000000000000e+00,9.992488791218344657e-01
-7.487437185929647967e+02,1.000000000000000000e+02,3.771962391569652517e+00,0.000000000000000000e+00,1.031112140651077880e+02,0.000000000000000000e+00,9.992156426546525694e-01
-7.386934673366833977e+02,1.000000000000000000e+02,3.893932023158092282e+00,0.000000000000000000e+00,1.072397492712659641e+02,0.000000000000000000e+00,9.991825975272389249e-01
-7.286432160804019986e+02,1.000000000000000000e+02,4.026934397445585567e+00,0.000000000000000000e+00,1.116411252166002299e+02,0.000000000000000000e+00,9.991502629574954275e-01
-7.185929648241205996e+02,1.000000000000000000e+02,4.172105822310570034e+00,0.000000000000000000e+00,1.163344046542310934e+02,0.000000000000000000e+00,9.991192976882687926e-01
-7.085427135678392006e+02,1.000000000000000000e+02,4.330698704339068783e+00,0.000000000000000000e+00,1.213394129816680049e+02,0.000000000000000000e+00,9.990905281221803547e-01
-6.984924623115578015e+02,1.000000000000000000e+02,4.504089531109673139e+00,0.000000000000000000e+00,1.266765443442961754e+02,0.000000000000000000e+00,9.990649803599387369e-01
-6.884422110552764025e+02,1.000000000000000000e+02,4.693785694003136832e+00,0.000000000000000000e+00,1.323664800470368164e+02,0.000000000000000000e+00,9.990439159773492062e-01
