Name,Fit Num,RedChiSq,lf,FuncEvals,pB,pC,dwB,dwC,kexAB,kexAC,kexBC,R1,R1b,R1c,R2,R2b,R2c,pB_err,pC_err,dwB_err,dwC_err,kexAB_err,kexAC_err,kexBC_err,R1_err,R1b_err,R1c_err,R2_err,R2b_err,R2c_err,k12,k21,k13,k31,k23,k32,tau1,tau2,tau3,dG12,ddG12,ddG21,dG13,ddG13,ddG31,ddG23,ddG32,k12_err,k21_err,k13_err,k31_err,k23_err,k32_err,tau1_err,tau2_err,tau3_err,dG12_err,ddG12_err,ddG21_err,dG13_err,ddG13_err,ddG31_err,ddG23_err,ddG32_err,
hpTT-GTG_G6-C1p,1,0.639963267959,150.784627,11,0.0547860868114,0.0,4.39648766207,0.0,1164.46886783,0.0,0.0,2.2003990484,2.2003990484,2.2003990484,12.5837634367,12.5837634367,12.5837634367,0.000479551407387,0.0,0.00888808187738,0.0,18.9620776365,0.0,0.0,0.048733848687,0.048733848687,0.048733848687,0.253140764971,0.253140764971,0.253140764971,63.7966924821,1100.67217535,0.0,0.0,0.0,0.0,0.0156747938035,0.000908535731526,0.0,1.68766472426,14.993587148,13.3059224237,0.0,0.0,0.0,0.0,0.0,1.16566089742,17.9310161543,0.0,0.0,0.0,0.0,0.000286401904252,1.48009273275e-05,0.0,0.0145502230238,0.0150501903404,0.0134196683832,0.0,0.0,0.0,0.0,0.0,
