Peff,Peff_err,PeffA,PeffB,PeffC,Mxa,Mya,Mza,Mxb,Myb,Mzb,Mxc,Myc,Mzc,time
1.036587684947419818e+00,1.956601262726645474e-02,9.500000000000000666e-01,5.000000000000000278e-02,0.000000000000000000e+00,1.899807155446402163e-01,0.000000000000000000e+00,9.308100384724836696e-01,9.998985028665275179e-03,0.000000000000000000e+00,4.899000202486756411e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.604349372148478503e-01,1.990242665066394370e-02,9.363749948311120841e-01,4.911977599637940700e-02,2.970464988786128357e-21,1.875308029785783259e-01,4.028093051542542538e-04,9.174041680452598158e-01,6.846608573600824511e-03,3.149809763656465046e-04,4.873503907965716364e-02,-7.023146451803091367e-20,2.615960761509293487e-19,1.736612730214791107e-20,5.000000000000000104e-03
9.819042488469671426e-01,1.990311169573889816e-02,9.229672523139114126e-01,4.841567809454723481e-02,3.424012224363624283e-21,1.847613283141415486e-01,3.879605966146436671e-05,9.042852628893296441e-01,6.730942305019449977e-03,3.095469948531587908e-04,4.804003298869071598e-02,-1.365757711033814612e-19,5.031345645633156004e-19,3.137006814123442802e-20,1.000000000000000021e-02
9.403786609151318920e-01,2.141461018107990860e-02,9.097515903051331954e-01,4.772279350092448191e-02,-2.036423771628796200e-21,1.820526363821092508e-01,-2.260316529011939567e-04,8.913499923408291226e-01,6.638314071778044639e-03,3.026966432509124727e-04,4.735176926201012382e-02,1.227703910209236929e-19,7.285827212954409686e-19,-2.713615912259459595e-20,1.499999999999999944e-02
9.433380729797417041e-01,1.856670251073088904e-02,8.967251277139425270e-01,4.703973520194048435e-02,4.302315022874669931e-21,1.794001486831035552e-01,-4.141194190059258864e-04,8.785963503946355724e-01,6.546102484695036534e-03,2.965988110333985027e-04,4.667344937433958590e-02,-2.482068051982418342e-19,9.096245559180375461e-19,5.505065868265970142e-20,2.000000000000000042e-02
9.427068179756782351e-01,1.917200068815242547e-02,8.838851638765018448e-01,4.636638162347319486e-02,1.080334591082723195e-20,1.767982659860934391e-01,-5.466749382720047191e-04,8.660227235263286971e-01,6.454427573018804709e-03,2.910752502061562095e-04,4.600492474685773797e-02,2.551053053589663680e-19,-1.719419707936585265e-19,-4.104157481878491468e-20,2.500000000000000139e-02
9.584876134813451465e-01,2.186438516126405426e-02,8.712290351345216566e-01,4.570261469986976882e-02,-2.281906070225937203e-21,1.742427772007629772e-01,-6.390860053069433340e-04,8.536272526568781105e-01,6.363497130461045689e-03,2.859833527793395570e-04,4.534603246859244402e-02,2.161347668883501229e-19,1.247718962083248328e-18,-4.644261089532216294e-20,2.999999999999999889e-02
9.113410579554875879e-01,1.776732708424900997e-02,8.587541141018668611e-01,4.504831234018465830e-02,2.791140412604871135e-21,1.717304942982958438e-01,-7.024902154418049714e-04,8.414079069177345938e-01,6.273457415085178547e-03,2.812195662040255380e-04,4.469661807987537760e-02,1.050197811012942896e-18,8.892135006605498772e-20,-2.114993823344963854e-19,3.500000000000000333e-02
9.136563245818364321e-01,1.803260689076615839e-02,8.464578096569034260e-01,4.440335001015424665e-02,6.038366560579006042e-21,1.692589718918866559e-01,-7.449484946205444432e-04,8.293625408773548369e-01,6.184409260854182092e-03,2.767087117110960575e-04,4.405653389852309115e-02,-4.043495196018464446e-19,1.478614790153544214e-18,8.869162974662185927e-20,4.000000000000000083e-02
8.691435284203881118e-01,2.168045100248055038e-02,8.343375667978297772e-01,4.376760192436016800e-02,9.159426899391522701e-22,1.668263041104867672e-01,-7.722948126335913615e-04,8.174889358521401084e-01,6.096420687552010081e-03,2.723961521148196541e-04,4.342563766286110932e-02,-1.324357288196001511e-18,7.896537285231118943e-19,2.712395444488337068e-19,4.499999999999999833e-02
8.832678855660640593e-01,1.810104588751088733e-02,8.223908663966508215e-01,4.314094190215449209e-02,1.399210433737039010e-20,1.644309775421293474e-01,-7.887512272064206402e-04,8.057848296699823276e-01,6.009536034356943723e-03,2.682421218713781398e-04,4.280379154110953294e-02,3.835843515945290528e-19,-2.665731365975654837e-19,-6.400997841077207821e-20,5.000000000000000278e-02
8.726276665669604471e-01,1.909986234473901034e-02,8.106152248818385697e-01,4.252324397989461907e-02,4.960412982044156476e-20,1.620717647630659231e-01,-7.973730669810747502e-04,7.942479380773583841e-01,5.923782569969970359e-03,2.642176229960822615e-04,4.219086140709586014e-02,-2.913775160975503404e-18,-1.783497810514596755e-18,6.453357704795553891e-19,5.500000000000000028e-02
8.541962447699557037e-01,2.363771661462656798e-02,7.990081938712464416e-01,4.191438284688741439e-02,-2.547137612730203788e-21,1.597476472442290463e-01,-8.003711650920522502e-04,7.828759700996655857e-01,5.839175276174833271e-03,2.603014543860151424e-04,4.158671630884983039e-02,3.231290700436958040e-19,1.841641581625849174e-18,-6.855112217846527081e-20,5.999999999999999778e-02
