0.000000000000000000e+00,1.693560052849352360e+02,4.534716309023544001e-02,-2.697680995256847140e-04,0.000000000000000000e+00,0.000000000000000000e+00,5.053856126348331479e+00,-7.733861195162827773e-02,1.463799829397466965e+04,4.961393223576222346e-03,0.000000000000000000e+00,-4.798984822722981926e-06
0.000000000000000000e+00,1.734408415555953979e+02,4.870860374191701009e-02,-5.502066597018564668e-05,0.000000000000000000e+00,0.000000000000000000e+00,5.189022566439700057e+00,-7.958180909892448307e-02,1.499241665340960026e+04,5.082700028466560598e-03,0.000000000000000000e+00,-4.919587464637009150e-06
0.000000000000000000e+00,1.698435507863759995e+02,5.077831989638293547e-02,1.968451291067924397e-04,0.000000000000000000e+00,0.000000000000000000e+00,5.097928393104623090e+00,-7.850061634455840487e-02,1.467644908086955547e+04,4.978173832823918135e-03,0.000000000000000000e+00,-4.787251914219709915e-06
0.000000000000000000e+00,1.666414032876491547e+02,5.366907130628077727e-02,4.411552299648519981e-04,0.000000000000000000e+00,0.000000000000000000e+00,5.023231110030668134e+00,-7.733361774511152142e-02,1.439789716197550297e+04,4.885442441438065178e-03,0.000000000000000000e+00,-4.605928008357912268e-06
0.000000000000000000e+00,1.695448984093964100e+02,5.928749080388028003e-02,-4.492604037966563680e-04,0.000000000000000000e+00,0.000000000000000000e+00,5.136133485685294708e+00,-7.792601170219984330e-02,1.464060492425784469e+04,4.971458287736244333e-03,0.000000000000000000e+00,-4.702243633234672855e-06
0.000000000000000000e+00,1.635546287707984447e+02,6.253918580186616782e-02,3.695047662448851873e-04,0.000000000000000000e+00,0.000000000000000000e+00,4.984174078968349519e+00,-7.489676372240322566e-02,1.411709614254161716e+04,4.796396897857695824e-03,0.000000000000000000e+00,-4.506554728509264447e-06
0.000000000000000000e+00,1.717876128442585468e+02,7.200601964656046239e-02,2.346291928692008952e-04,0.000000000000000000e+00,0.000000000000000000e+00,5.270495050124575975e+00,-7.947147216767407041e-02,1.481871037046238780e+04,5.039180455109347652e-03,0.000000000000000000e+00,-4.581377076019014348e-06
0.000000000000000000e+00,1.659831070005893707e+02,7.641414876874476347e-02,3.859332279533036190e-04,0.000000000000000000e+00,0.000000000000000000e+00,5.131253835210987546e+00,-7.619297519473759717e-02,1.431034338656067848e+04,4.869519430417845567e-03,0.000000000000000000e+00,-4.358628887593946642e-06
0.000000000000000000e+00,1.663982774484902620e+02,8.409635268940003627e-02,1.141952859604318071e-04,0.000000000000000000e+00,0.000000000000000000e+00,5.187443274649290892e+00,-7.620258170984212098e-02,1.433507289867661893e+04,4.883045241209538374e-03,0.000000000000000000e+00,-4.306220306389960550e-06
0.000000000000000000e+00,1.506089641600847244e+02,8.354702563302894569e-02,9.742734931560455150e-04,0.000000000000000000e+00,0.000000000000000000e+00,4.739059041831588104e+00,-7.021696715101806430e-02,1.296542505089938641e+04,4.421061267153116904e-03,0.000000000000000000e+00,-3.739012894032709538e-06
0.000000000000000000e+00,1.779101884029805660e+02,1.079174290597103986e-01,7.321375419113128075e-04,0.000000000000000000e+00,0.000000000000000000e+00,5.654069233164517705e+00,-8.310548454227498216e-02,1.530222107436321676e+04,5.223452820999883485e-03,0.000000000000000000e+00,-4.387742612405599536e-06
0.000000000000000000e+00,1.529361042231321335e+02,1.102139952978358206e-01,9.057283582407082154e-04,0.000000000000000000e+00,0.000000000000000000e+00,4.969694451044530226e+00,-7.076538276099794689e-02,1.313117508576810360e+04,4.492861629098669762e-03,0.000000000000000000e+00,-3.680409698442938703e-06
0.000000000000000000e+00,1.523959106504917145e+02,1.287379692889497051e-01,1.274034895406094383e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.078321169492383547e+00,-7.014065172407137061e-02,1.305892548302747309e+04,4.479547671415310024e-03,0.000000000000000000e+00,-3.425314292270254560e-06
0.000000000000000000e+00,1.545545363277196884e+02,1.511565369155468685e-01,1.474590759608558361e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.294509665642788576e+00,-7.124660877694237449e-02,1.321672274826467037e+04,4.545929434409162924e-03,0.000000000000000000e+00,-3.156034032468051494e-06
0.000000000000000000e+00,1.655574087649583817e+02,1.847929093865948447e-01,9.285869897701493200e-04,0.000000000000000000e+00,0.000000000000000000e+00,5.844825654766218292e+00,-7.548164294664343188e-02,1.412596783765405416e+04,4.873246221993408379e-03,0.000000000000000000e+00,-3.309652057390527813e-06
0.000000000000000000e+00,1.453874918818473816e+02,2.040468884959580065e-01,3.648432776205561045e-04,0.000000000000000000e+00,0.000000000000000000e+00,5.484110344863844411e+00,-6.634502320110371998e-02,1.234698273400217295e+04,4.283581464206665142e-03,0.000000000000000000e+00,-2.572351312309434394e-06
0.000000000000000000e+00,1.367368071526288986e+02,2.317528655744847121e-01,1.821232699823140729e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.549662252000642226e+00,-6.336535168285735431e-02,1.155572998340427876e+04,4.034498154149210834e-03,0.000000000000000000e+00,-1.751119103746660815e-06
0.000000000000000000e+00,1.273325121700763702e+02,2.517989117137162114e-01,1.265335500618879061e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.588231754970442111e+00,-5.734151576090512625e-02,1.071184105589985847e+04,3.761398873184654355e-03,0.000000000000000000e+00,-1.445693120782645538e-06
0.000000000000000000e+00,1.115879068821668625e+02,2.505287968150209932e-01,1.696597301217878323e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.314553781435138013e+00,-5.155289637458979751e-02,9.342916522398591042e+03,3.299773944307869081e-03,0.000000000000000000e+00,-7.670923581822125092e-07
0.000000000000000000e+00,1.107777065262198448e+02,2.763088103291497233e-01,2.819384088218026066e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.739785526607514399e+00,-5.281754678367763661e-02,9.236052896767854691e+03,3.279922905336524284e-03,0.000000000000000000e+00,-2.692236318699679664e-07
0.000000000000000000e+00,1.339440627545118332e+02,2.110150459095436193e-01,3.309672191256801121e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.293681741011185160e+00,-6.094102289382558740e-02,1.449147213218361139e+04,4.943179962705932136e-03,0.000000000000000000e+00,-1.956086881556293497e-06
0.000000000000000000e+00,1.005937185008078814e+02,1.784698179798954454e-01,1.048634472694364161e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.193914467483773834e+00,-4.568333805040076384e-02,1.440217434164136648e+04,4.790767271482202633e-03,0.000000000000000000e+00,-1.218941704933331809e-06
0.000000000000000000e+00,8.483479779213666916e+01,1.969320278345700614e-01,2.138181795002752406e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.806525421620042149e+00,-3.990237189858247824e-02,1.648367601241171360e+04,5.305146481717596535e-03,0.000000000000000000e+00,-7.560748682255095486e-07
0.000000000000000000e+00,5.448204155778512359e+01,2.184767860755947588e-01,2.671193704265189872e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.671474824009333560e+00,-2.434228016168943354e-02,1.453091650310694240e+04,4.481814449602774912e-03,0.000000000000000000e+00,-4.536488038125384185e-07
0.000000000000000000e+00,4.455154962837696075e+01,3.865913769652825627e-01,3.770433368334858315e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.415049736835297445e+00,-2.053964788530264485e-02,1.604754008823633194e+04,4.716663423276377769e-03,0.000000000000000000e+00,-1.191360481455574943e-07
0.000000000000000000e+00,3.189889269322156906e+01,6.051284618465222476e-01,4.334864011094242464e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.927697884041919663e+00,-1.322231247550914070e-02,1.476861366340517998e+04,4.159396470546194990e-03,0.000000000000000000e+00,-2.018386728292883478e-08
0.000000000000000000e+00,2.058562874794006348e+01,7.172388635765879483e-01,4.263032255454364261e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.393940136624471915e+00,-9.559921520403316664e-03,1.123370054268091917e+04,3.110159744817160565e-03,0.000000000000000000e+00,1.173163532492958516e-07
0.000000000000000000e+00,1.772681656386703253e+01,8.925356621918821842e-01,5.395184390104082794e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.351756013764669584e+00,-8.246486960668569788e-03,1.029649788515828550e+04,2.904875246223791695e-03,0.000000000000000000e+00,6.724750645348638104e-08
0.000000000000000000e+00,1.397006831131875515e+01,8.163769394134313684e-01,6.058060468981437019e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.200328248281440136e+00,-7.155877112570743249e-03,7.905415297992527485e+03,2.328521505616072077e-03,0.000000000000000000e+00,2.233797102196838308e-07
0.000000000000000000e+00,1.002589896321296692e+01,5.850171947939295514e-01,6.047772764224500719e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.708375067219811028e-01,-3.979502701030641736e-03,5.217880739010870457e+03,1.612762907085002820e-03,0.000000000000000000e+00,1.133876162593998623e-07
0.000000000000000000e+00,7.525175584480166435e+00,4.033823076366898630e-01,6.171246072870604671e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.187911854835437930e-01,-3.368148784760868764e-03,3.505720754306763411e+03,1.130592153608999144e-03,0.000000000000000000e+00,3.600288648710197792e-08
0.000000000000000000e+00,5.787066444754600525e+00,2.741480572899373525e-01,6.331680141659143501e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.052698659224279076e-01,-2.753551282080841673e-03,2.393941854320466518e+03,7.974713272860750948e-04,0.000000000000000000e+00,4.751273541166361229e-08
0.000000000000000000e+00,1.413562934100627899e+02,1.999681115949285548e-01,3.405586108734817707e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.424562338611961465e+00,-6.499433475299425111e-02,9.794214877121150494e+03,3.454031463232234457e-03,0.000000000000000000e+00,-2.292857628514505312e-06
0.000000000000000000e+00,1.200097128851339221e+02,1.653069993818583883e-01,1.188385754145137252e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.739071128291216795e+00,-5.661706608274588715e-02,7.083221355223096907e+03,2.526304654962385592e-03,0.000000000000000000e+00,-1.613988484986912043e-06
0.000000000000000000e+00,1.073902863264083862e+02,1.463729531022376629e-01,2.522074763208402182e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.480212769783624260e+00,-5.047407851614482688e-02,5.617058009140193462e+03,2.022678383547568681e-03,0.000000000000000000e+00,-9.415509823802536033e-07
0.000000000000000000e+00,7.157501752674579620e+01,9.781061360124293502e-02,3.228421621014409215e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.224265450489685048e+00,-3.327882587361687128e-02,3.429947953298687935e+03,1.243055613927376455e-03,0.000000000000000000e+00,-6.324612862165803356e-07
0.000000000000000000e+00,5.695258304663002491e+01,7.905410070735528760e-02,4.402146615930953466e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.815514199145214391e+00,-2.712071667661936775e-02,2.569730436325073242e+03,9.366781340990681460e-04,0.000000000000000000e+00,-2.827958396822830917e-07
0.000000000000000000e+00,3.934883861243724823e+01,5.595623694236372125e-02,4.866072291540046280e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.160570041624454873e+00,-1.913834115809261854e-02,1.707257791407406330e+03,6.250485841125217072e-04,0.000000000000000000e+00,-9.277251523747947145e-08
