1.236871585526582856e-01,-1.865164073020671374e-06,-3.052147553791028072e-03,2.276510539148348289e-04,7.236771373205101504e-04,-4.000293769682927020e-02,-2.258540137899543200e-03,7.355070162860555261e-02,-2.517491654765642018e-06,1.134823774730581469e+01,4.296490584737037155e-01,2.582293157395791923e+02
-1.865164073020675821e-06,5.855694191290705044e-10,4.730235949869333002e-07,5.444409629762645182e-08,3.205933007726995531e-07,-6.639026930805890386e-06,-4.504814278420417223e-08,-1.064685321224389782e-05,-2.728277225997392314e-10,6.630510584259035516e-04,-7.774504029409260868e-06,2.021698948829295933e-02
-3.052147553789974661e-03,4.730235949869171007e-07,6.394164533886639856e-02,-1.050565283985515627e-04,7.677298533309327786e-06,-1.264586382567668352e-03,-1.150926536757452406e-02,-9.777623259013026313e-01,-5.763781029911200550e-08,-3.133763149341862952e+00,-2.348212925836104525e-02,2.584217562340670238e+00
2.276510539148594403e-04,5.444409629762803339e-08,-1.050565283985484185e-04,2.657757169338263747e-04,4.062237166110848339e-05,-4.791620569637363445e-04,-8.459743662491118641e-04,-5.970620141589243896e-02,-1.244999861118707502e-07,3.233766371402735373e-01,-2.138914677944516503e-03,1.409094368231492034e+00
7.236771373204149574e-04,3.205933007727032060e-07,7.677298533302693824e-06,4.062237166110569834e-05,6.488567244538109152e-04,-7.435881362766750755e-03,-1.808175734694309053e-04,-2.285343611868174247e-05,-2.975138309406150979e-07,1.082083826629450130e+00,2.301770962366101944e-02,3.154765646120664968e+01
-4.000293769682905509e-02,-6.639026930805904785e-06,-1.264586382567626935e-03,-4.791620569636495541e-04,-7.435881362766702182e-03,1.992274875291008274e-01,2.254032848305002196e-03,8.995339771214233560e-02,3.132537465599765746e-06,-1.065635077427864097e+01,-1.006832341961499955e+00,-8.591898437705573315e+02
-2.258540137899852415e-03,-4.504814278423046334e-08,-1.150926536757465590e-02,-8.459743662491127315e-04,-1.808175734694800738e-04,2.254032848306329693e-03,1.459354823039899288e-02,9.993053030222222022e-01,4.417074953544511755e-07,-2.376911321070100058e+00,-6.921576716601001225e-03,-8.755990468235571811e+00
7.355070162865649797e-02,-1.064685321224532761e-05,-9.777623259013021872e-01,-5.970620141589268876e-02,-2.285343612113445173e-05,8.995339771220550729e-02,9.993053030222235344e-01,8.116669463943946994e+01,-8.334805747104557751e-06,1.177859735892663764e+02,-1.550023879196455734e-01,-4.157080672192851125e+02
-2.517491654765485741e-06,-2.728277225997481753e-10,-5.763781029913218209e-08,-1.244999861118699561e-07,-2.975138309406198095e-07,3.132537465599963105e-06,4.417074953544363524e-07,-8.334805747105110017e-06,9.117306017624025926e-10,-3.276478205926825274e-03,9.989812168787953815e-06,-9.371774764555588361e-03
1.134823774730390156e+01,6.630510584259620985e-04,-3.133763149341758592e+00,3.233766371402713724e-01,1.082083826629480550e+00,-1.065635077427973521e+01,-2.376911321070036109e+00,1.177859735892694459e+02,-3.276478205926832213e-03,1.412235604683053134e+04,-1.886293715928722037e+01,3.298939584746059700e+04
4.296490584737021612e-01,-7.774504029409264256e-06,-2.348212925836254752e-02,-2.138914677945074217e-03,2.301770962366076617e-02,-1.006832341961498400e+00,-6.921576716592609500e-03,-1.550023879192079790e-01,9.989812168789049876e-06,-1.886293715929317472e+01,1.041391504035869531e+01,5.201710593017594874e+03
2.582293157395757817e+02,2.021698948829302525e-02,2.584217562339979679e+00,1.409094368231076810e+00,3.154765646120641875e+01,-8.591898437705567630e+02,-8.755990468229191137e+00,-4.157080672189658799e+02,-9.371774764554722734e-03,3.298939584745579486e+04,5.201710593017599422e+03,4.013728749561768956e+06
