9.999999999999998890e-01,-2.191621443851510809e-01,-3.432031896764620865e-02,3.970541226752080655e-02,8.078079839835708431e-02,-2.548325795640821734e-01,-5.316001047852458861e-02,2.321323047755259952e-02,-2.370677442422746972e-01,2.715266998180054236e-01,3.785685598813522956e-01,3.664959911052447783e-01
-2.191621443851516082e-01,9.999999999999997780e-01,7.730395376351407999e-02,1.380079009011130342e-01,5.201047786694954489e-01,-6.146680045921089075e-01,-1.541016355139885295e-02,-4.883634378085934674e-02,-3.733928846962106252e-01,2.305707437104985713e-01,-9.955807342427280826e-02,4.170165410280369245e-01
-3.432031896763436396e-02,7.730395376351142933e-02,1.000000000000000000e+00,-2.548434598483811236e-02,1.191906312887996500e-03,-1.120422878191385321e-02,-3.767690769028997910e-01,-4.291928373632072913e-01,-7.548876210591909733e-03,-1.042847219077381454e-01,-2.877653874049978383e-02,5.101092048158802246e-03
3.970541226752510172e-02,1.380079009011170310e-01,-2.548434598483734909e-02,1.000000000000000000e+00,9.782125294717260167e-02,-6.584914530847335579e-02,-4.295553235561852534e-01,-4.065115245280718215e-01,-2.529172132118900906e-01,1.669157864231129718e-01,-4.065638838280880712e-02,4.314280920319786550e-02
8.078079839834645393e-02,5.201047786695013331e-01,1.191906312886966725e-03,9.782125294716589869e-02,9.999999999999997780e-01,-6.540085382211729970e-01,-5.876054064818303502e-02,-9.958368028136662374e-05,-3.868115997871846012e-01,3.574645036780868534e-01,2.800146069892570089e-01,6.181853209981801323e-01
-2.548325795640807856e-01,-6.146680045921102398e-01,-1.120422878191348545e-02,-6.584914530846143477e-02,-6.540085382211687781e-01,1.000000000000000000e+00,4.180277984151576504e-02,2.236938338287174435e-02,2.324279645303480579e-01,-2.009001682163651659e-01,-6.989973246944447549e-01,-9.608165962616620481e-01
-5.316001047853186751e-02,-1.541016355140784576e-02,-3.767690769029041209e-01,-4.295553235561856975e-01,-5.876054064819901529e-02,4.180277984154038423e-02,1.000000000000000000e+00,9.181820810544651934e-01,1.210935619377830480e-01,-1.655689718899130691e-01,-1.775487310964701457e-02,-3.617852207998902003e-02
2.321323047756867694e-02,-4.883634378086591094e-02,-4.291928373632071247e-01,-4.065115245280735423e-01,-9.958368029205428218e-05,2.236938338288745401e-02,9.181820810544664146e-01,1.000000000000000000e+00,-3.063890826397980272e-02,1.100147883367512958e-01,-5.331414434200270822e-03,-2.303167441887545366e-02
-2.370677442422599590e-01,-3.733928846962228376e-01,-7.548876210594552584e-03,-2.529172132118884808e-01,-3.868115997871907630e-01,2.324279645303627129e-01,1.210935619377789818e-01,-3.063890826398183234e-02,1.000000000000000000e+00,-9.131044078952179621e-01,1.025219933140680967e-01,-1.549225250728976100e-01
2.715266998179596825e-01,2.305707437105189439e-01,-1.042847219077346760e-01,1.669157864231118338e-01,3.574645036780969010e-01,-2.009001682163857883e-01,-1.655689718899086282e-01,1.100147883367541685e-01,-9.131044078952198495e-01,1.000000000000000222e+00,-4.918681760216517262e-02,1.385628394083175952e-01
3.785685598813509634e-01,-9.955807342427286377e-02,-2.877653874050162264e-02,-4.065638838281940975e-02,2.800146069892539558e-01,-6.989973246944437557e-01,-1.775487310962549012e-02,-5.331414434185219493e-03,1.025219933140793516e-01,-4.918681760218069493e-02,1.000000000000000000e+00,8.045724565260516936e-01
3.664959911052398933e-01,4.170165410280382567e-01,5.101092048157439621e-03,4.314280920318515344e-02,6.181853209981755803e-01,-9.608165962616613820e-01,-3.617852207996265224e-02,-2.303167441885776642e-02,-1.549225250728832881e-01,1.385628394082974169e-01,8.045724565260524708e-01,1.000000000000000000e+00
