3.285679592099785805e+04,1.248861687496290729e-01,-1.535084705737991330e-05,3.251421344569455751e+00,2.236578416822142534e-01,8.003352466806769371e+03,2.308562306752669387e-03,2.350113692820585490e-04
4.859150117589533329e+04,1.924833063380032572e-01,3.857094460750897110e-04,4.811207009108422028e+00,3.310846811040680238e-01,1.175023205791413784e+04,3.399471454618059173e-03,3.486242975914968702e-04
3.622821607290953398e+04,1.513138419592417461e-01,1.748775827411898972e-04,3.590246771099659284e+00,2.472171242804863389e-01,8.672808238029479980e+03,2.519314095736629490e-03,2.608336237517593645e-04
6.513605539273470640e+04,2.893185135834861477e-01,3.488605794944143047e-04,6.463375398197479527e+00,4.453378991261266462e-01,1.539707058896124363e+04,4.493773786117458841e-03,4.709573416611821856e-04
5.306129151053726673e+04,2.518569972732101481e-01,2.788623321374623910e-04,5.273151322951201259e+00,3.636976536756003076e-01,1.235496131481230259e+04,3.625795034443880273e-03,3.855846456184572552e-04
4.839970464274287224e+04,2.459142027457277557e-01,5.144552795097887205e-04,4.818958229937854831e+00,3.327028511658081111e-01,1.107360335277020931e+04,3.269463409529007724e-03,3.536963700390548682e-04
3.247734913168102503e+04,1.763915264878642142e-01,1.004972618338133083e-04,3.240204675768771025e+00,2.239796361646834710e-01,7.284131661377847195e+03,2.165838787623709967e-03,2.387983709918321438e-04
3.968257922022044659e+04,2.298542523176278218e-01,5.738178934542621920e-04,3.968916254634265339e+00,2.747309166940756220e-01,8.707543897666037083e+03,2.608631911154348729e-03,2.939726734163747844e-04
6.622075370886921883e+04,4.073999723529475592e-01,1.081579309061045250e-03,6.640484323145590118e+00,4.603751890789826717e-01,1.418956515118479729e+04,4.284409410400901071e-03,4.945203513996357641e-04
6.396318005456030369e+04,4.158671868863033638e-01,7.059960793775093071e-04,6.432726582403405224e+00,4.467026649179381970e-01,1.335986382566392422e+04,4.066388696169704990e-03,4.818293379229118454e-04
5.149685332044959068e+04,3.521769495379296622e-01,6.063802021759362622e-04,5.195501683774348400e+00,3.614251437645630838e-01,1.046961839523911476e+04,3.212450470027107020e-03,3.917264323872990980e-04
4.332924773988500237e+04,3.223189351091554911e-01,9.470637066241035726e-04,4.403187381215601270e+00,3.074607562896526369e-01,8.310834029320627451e+03,2.595719928403670586e-03,3.366504970976989656e-04
6.468901989793777466e+04,5.125391485084029863e-01,2.150553653055549234e-03,6.628382508360361136e+00,4.646666026820602813e-01,1.165975986568629742e+04,3.703457981522249604e-03,5.145213087582054066e-04
9.083473624747805297e+04,7.525574177040478263e-01,9.993162256850597093e-04,9.393690299767975205e+00,6.613927204385631198e-01,1.534446442861482501e+04,4.952724023751869757e-03,7.407650161985571439e-04
