Name,FitNum,RedChiSq,lf,AlignMag,pB,pC,dwB,dwC,kexAB,kexAC,kexBC,R1,R1b,R1c,R2,R2b,R2c,pB_err,pC_err,dwB_err,dwC_err,kexAB_err,kexAC_err,kexBC_err,R1_err,R1b_err,R1c_err,R2_err,R2b_err,R2c_err,
rG16N1-mc,1,0.722709059898,70.925318,auto,0.00130351878343,0.00131690870115,27.4284314752,3.5132689955,8746.40363207,911.863614121,10692.867597,2.18288192723,2.18288192723,2.18288192723,5.95224156406,5.95224156406,5.95224156406,7.06847513381e-05,9.12604607278e-05,0.429765880876,0.708919024371,312.516005287,378.096611345,1072.32776863,0.0127648291614,0.0127648291614,0.0127648291614,0.132142114621,0.132142114621,0.132142114621,
