-10,150,74.91396768,4.109463502
-48,150,74.83443332,3.981924196
-96,150,65.45431188,3.079438733
-144,150,53.75015461,2.168288897
-192,150,45.29050796,1.421289684
-240,150,39.46164351,1.121670809
-288,150,34.87971303,0.868043028
-336,150,32.54400344,0.736318417
-384,150,31.52646678,0.436072924
-432,150,31.52401469,0.46630267
-480,150,32.83476701,0.567072206
-528,150,33.07115844,0.5833265
10,150,71.58669956,4.133294248
48,150,57.57601892,2.612345714
96,150,40.19863744,1.576117792
144,150,27.29966623,0.700081562
192,150,18.58082114,0.661052
240,150,13.15490915,0.452420392
288,150,9.869695895,0.459427096
336,150,8.186017166,0.138640965
384,150,6.41804876,0.269717798
432,150,5.628323548,0.328508477
480,150,5.058185903,0.525175006
528,150,4.41004474,0.252181037
-10,250,71.0682052,2.870238442
-80,250,74.85500866,2.885596321
-160,250,70.23025748,2.582850001
-240,250,62.95921746,1.744426809
-320,250,57.89634442,1.164940379
-400,250,55.01254687,1.012071341
-480,250,52.7577974,1.195463754
-560,250,50.67884312,1.040016173
-640,250,43.65711811,0.934951741
-720,250,34.50089288,0.362861556
-800,250,23.82808747,0.543150595
-880,250,16.89705551,0.648687288
10,250,66.36400121,2.687035704
80,250,51.02048033,1.623283418
160,250,35.00189677,0.703234298
240,250,22.66850165,0.703231667
320,250,15.09542579,0.605421325
400,250,10.53890772,0.388789328
480,250,8.331807389,0.547041683
560,250,6.642889315,0.395544435
640,250,5.793197346,0.176079707
720,250,4.713435688,0.145317326
800,250,4.459816452,0.303388153
880,250,3.492837033,0.178721564
-10,350,65.13585733,2.090963067
-111,350,71.01029177,1.956622772
-222,350,69.86770728,1.672370563
-333,350,66.60048442,1.920389259
-444,350,60.92066265,1.412280838
-555,350,54.94474234,1.364609207
-666,350,44.95426593,1.14966257
-777,350,32.10387493,0.620285279
-888,350,21.46051338,0.548382725
-999,350,14.49681,0.509480535
-1110,350,9.990617878,0.465364835
-1221,350,7.3367475,0.260596461
10,350,61.52242663,1.793642974
111,350,45.34217352,1.565265414
222,350,29.47101943,1.010698117
333,350,19.58703514,0.442365782
444,350,13.38455132,0.24978308
555,350,9.627107712,0.492258809
666,350,7.504013731,0.151713701
777,350,5.923512812,0.307559061
888,350,5.148831453,0.348988296
999,350,4.190491312,0.269740728
1110,350,4.151684043,0.21388823
1221,350,3.717702308,0.375856659
-10,500,54.90868385,2.107690822
-159,500,62.00526815,2.058584774
-318,500,62.6890831,1.799861789
-477,500,56.28843988,1.632726296
-636,500,44.37406422,1.105403722
-795,500,31.30030393,0.931753403
-954,500,20.23251095,0.611723653
-1113,500,13.23505139,0.366079514
-1272,500,9.331639624,0.277633727
-1431,500,7.223031655,0.206310905
-1590,500,5.360036755,0.354598412
-1749,500,4.651072089,0.224175422
10,500,53.22559767,1.621979048
159,500,38.39125299,1.210801598
318,500,24.67200876,0.627647143
477,500,16.64673927,0.57591769
636,500,11.01322778,0.29525773
795,500,7.754980862,0.199977133
954,500,6.497606402,0.290070044
1113,500,5.080983108,0.247484607
1272,500,4.358704734,0.374452826
1431,500,3.970172491,0.310313919
1590,500,3.621010121,0.209113564
1749,500,3.258511384,0.434067467
-10,700,43.48935511,1.62959415
-159,700,48.05199142,1.313230387
-318,700,49.24469777,1.226809833
-477,700,45.05455207,1.361504747
-636,700,38.27501761,1.052849751
-795,700,29.94804665,0.549594002
-954,700,21.52188995,0.549873422
-1113,700,15.99516537,0.487776825
-1272,700,11.73729294,0.347676865
-1431,700,9.247986174,0.282264091
-1590,700,6.975721718,0.3217634
-1749,700,5.992567621,0.266599626
10,700,42.26185345,1.254610794
159,700,35.03873087,1.246509889
318,700,25.80913846,0.485009905
477,700,19.0714473,0.401697141
636,700,14.49375887,0.39448005
795,700,11.26290305,0.249173809
954,700,8.566991229,0.148676221
1113,700,6.919089322,0.216897157
1272,700,6.199326578,0.219283003
1431,700,5.026350548,0.213551195
1590,700,4.569215698,0.219046702
1749,700,3.769386543,0.19311829
